local_datetime,day_ahead_price,SP,imbalance_price,valueSum,temperature,TCO2_per_h,gCO2_per_kWh,nuclear,biomass,coal,gas,hydro,wind,solar,demand,pumped_storage,windOnshore,windOffshore,belgian,dutch,french,ireland,northern_ireland,irish
2019-06-15 15:30:00+01:00,36.49,32,23.05,23.05,13.8,4581.097,154.90285385811862,3.961,2.466,0.275,8.928,0.062,6.742,4.51,29.574,0.0,4.630190000000001,2.221562,0.73,0.88,1.75,0.0,0.0,0.0
2019-06-15 16:00:00+01:00,34.22,33,25.05,25.05,13.8,4833.811,162.09419536568188,3.951,2.487,0.275,9.559,0.163,6.418,4.12,29.821,0.0,4.567307,2.3034229999999996,0.538,0.902,1.946,0.0,0.0,-0.042
2019-06-15 16:30:00+01:00,35.47,34,26.15,26.15,13.8,5270.621999999999,173.06829973074142,3.959,2.477,0.276,10.661,0.22,6.149,3.86,30.454,0.0,4.420300999999999,2.0101880000000003,0.538,0.904,1.948,0.0,0.0,-0.038
2019-06-15 17:00:00+01:00,36.75,35,26.49,26.49,13.8,5358.724999999999,174.7676276824734,3.957,2.482,0.275,10.854,0.288,6.27,3.46,30.662,0.08,4.316174,2.066038,0.834,0.998,1.998,0.0,0.0,-0.114
2019-06-15 17:30:00+01:00,38.37,36,26.7,26.7,13.8,5505.967000000001,177.82982365480268,3.957,2.488,0.275,11.263,0.302,6.245,3.06,30.962,0.374,4.167434,2.032364,0.838,1.0,1.998,0.0,0.0,-0.148
2019-06-15 18:00:00+01:00,38.65,37,28.16,28.16,13.8,5636.4800000000005,182.3513426075704,3.959,2.509,0.276,11.625,0.313,6.23,2.55,30.91,0.45,3.8904009999999998,2.063716,0.948,1.0,1.998,0.0,0.0,-0.182
2019-06-15 18:30:00+01:00,39.06,38,58.5,58.5,13.8,5673.594999999999,184.69936193762612,3.962,2.534,0.279,11.737,0.313,6.067,2.08,30.718,0.748,3.696754,2.219557,0.948,1.0,1.998,0.0,0.0,-0.21
2019-06-15 19:00:00+01:00,41.43,39,59.0,59.0,13.8,5897.847999999999,195.1379036527263,3.958,2.5,0.392,11.928,0.332,5.884,1.62,30.224,0.756,3.496103,2.19592,0.948,0.954,1.9,0.0,0.0,-0.048
2019-06-15 19:30:00+01:00,40.93,40,60.0,60.0,13.8,5950.0019999999995,200.44475138121544,3.964,2.481,0.316,12.224,0.364,5.603,1.24,29.684,0.642,3.3443780000000003,1.9517010000000001,0.948,0.952,1.898,0.0,0.0,-0.026
2019-06-15 20:00:00+01:00,42.55,41,60.0,60.0,13.8,5722.018999999999,197.18860707147283,3.963,2.482,0.023,12.23,0.556,5.547,0.809,29.018,0.486,3.083304,1.83633,0.872,0.952,1.9,0.07,0.0,0.07
2019-06-15 20:30:00+01:00,42.39,42,55.0,55.0,13.8,5679.7919999999995,199.76055991277738,3.968,2.482,0,12.138,0.524,5.623,0.458,28.433,0.284,2.847432,1.9791500000000002,0.872,0.952,1.9,0.104,0.0,0.104
2019-06-15 21:00:00+01:00,43.28,43,55.0,55.0,13.8,5753.679999999999,207.1159107271418,3.971,2.484,0,12.195,0.385,5.507,0.172,27.78,0.0,2.701027,2.062719,0.81,0.952,1.898,0.216,0.0,0.216
2019-06-15 21:30:00+01:00,42.61,44,55.0,55.0,13.8,5839.503999999999,211.47202827592199,3.967,2.474,0,12.381,0.16,5.496,0.0256,27.613599999999998,0.014,2.76452,2.077496,0.81,0.952,1.898,0.246,0.0,0.246
2019-06-15 22:00:00+01:00,41.65,45,60.0,60.0,13.8,5887.687999999999,215.3630621802349,3.969,2.435,0,12.694,0.061,5.15,0.0034300000000000003,27.33843,0.082,2.642359,1.9766,0.754,0.95,1.9,0.094,0.0,0.094
2019-06-15 22:30:00+01:00,40.88,46,55.0,55.0,13.8,5617.333999999999,213.79682022305553,3.965,2.221,0,12.068,0.057,5.011,0.00217,26.274169999999998,0.0,2.572576,1.9266079999999999,0.752,0.952,1.902,0.096,0.0,0.096
2019-06-15 23:00:00+01:00,40.26,47,55.0,55.0,13.8,5399.07,215.98845942898015,3.959,1.874,0,11.736,0.03,4.716,0.0020299999999999997,24.99703,0.0,2.553781,1.645855,0.674,0.856,1.706,0.118,0.0,0.118
2019-06-15 23:30:00+01:00,45.94,48,54.5,54.5,13.8,4842.337999999999,206.3521514609411,3.96,1.839,0,10.392,0.028,4.616,0.00138,23.46638,0.0,1.855586,0.09267199999999999,0.672,0.85,1.706,0.074,0.0,0.074
2019-06-16 00:00:00+01:00,42.45,1,54.0,54.0,14.4,4563.510000000001,204.36677115987467,3.958,1.839,0,10.046,0.025,4.522,0,22.33,0.0,2.52583,1.5052670000000001,0.672,0.456,1.262,0.222,0.0,0.222
2019-06-16 00:30:00+01:00,43.04,2,54.0,54.0,14.4,4184.892,194.91811830461108,3.965,1.843,0,9.043,0.025,4.622,0,21.47,0.0,2.563886,1.456052,0.672,0.444,1.258,0.27,0.0,0.27
2019-06-16 01:00:00+01:00,45.88,3,54.0,54.0,14.4,4138.6900000000005,192.80210565545516,3.963,1.836,0,8.8,0.025,4.76,0,21.466,0.0,2.577113,1.5594100000000002,0.668,0.444,1.258,0.38,0.0,0.38
2019-06-16 01:30:00+01:00,47.46,4,49.5,49.5,14.4,4091.2580000000003,192.09587754718754,3.959,1.852,0,8.686,0.026,4.685,0,21.298,0.0,2.532569,1.615698,0.668,0.444,1.278,0.368,0.0,0.368
2019-06-16 02:00:00+01:00,45.28,5,28.75,28.75,14.4,4169.4839999999995,201.11344781014853,3.962,1.839,0,8.89,0.026,4.501,0,20.732,0.0,2.452066,1.608338,0.668,0.442,0.628,0.444,0.0,0.444
2019-06-16 02:30:00+01:00,39.67,6,28.75,28.75,14.4,4124.766,200.6501921486598,3.962,1.844,0,8.774,0.026,4.445,0,20.557,0.0,2.4457600000000004,1.6228040000000001,0.668,0.442,0.618,0.446,0.0,0.446
2019-06-16 03:00:00+01:00,39.77,7,28.2,28.2,14.4,4000.928,196.96892792476427,3.963,1.837,0,8.413,0.024,4.527,0.000483,20.312483,0.0,2.415373,1.585003,0.668,0.442,0.618,0.488,0.0,0.488
2019-06-16 03:30:00+01:00,37.42,8,28.0,28.0,14.4,3910.77,192.4995102319679,4.19,1.849,0,8.309,0.024,4.479,0.00074,20.31574,0.0,2.437165,1.521249,0.668,0.442,0.648,0.374,0.0,0.374
2019-06-16 04:00:00+01:00,33.39,9,21.2,21.2,14.4,4064.632,203.82055988985775,4.194,1.848,0,8.839,0.024,4.247,0.000208,19.942207999999997,0.0,2.440841,1.3479210000000001,0.668,0.442,-0.162,0.348,0.0,0.348
2019-06-16 04:30:00+01:00,31.33,10,20.1,20.1,14.4,4046.778,205.74350232782027,4.197,1.845,0,8.82,0.024,4.013,4.4e-05,19.669044000000003,0.0,2.511437,1.15901,0.668,0.442,-0.178,0.328,0.0,0.328
2019-06-16 05:00:00+01:00,27.09,11,21.6,21.6,14.4,4154.639999999999,209.66257297192544,4.223,1.834,0,8.962,0.024,3.881,0.00584,19.81584,0.0,2.54691,1.070811,0.402,0.442,-0.176,0.444,0.0,0.444
2019-06-16 05:30:00+01:00,24.87,12,21.6,21.6,14.4,4244.842,212.67809008467356,4.253,1.843,0,9.195,0.023,3.659,0.104,19.959,0.0,2.5253850000000004,1.0342149999999999,0.398,0.442,-0.192,0.44,0.0,0.44
2019-06-16 06:00:00+01:00,27.94,13,53.5,53.5,14.4,4224.526,207.2064940160879,4.275,1.848,0,8.986,0.023,3.592,0.304,20.388,0.0,2.6144369999999997,0.9537,0.53,0.442,0.414,0.504,0.0,0.504
2019-06-16 06:30:00+01:00,33.43,14,53.5,53.5,14.4,4352.332,209.18638854176683,4.292,1.845,0,9.385,0.025,3.624,0.395,20.806,0.0,2.7299300000000004,0.892482,0.53,0.442,0.35,0.448,0.0,0.448
2019-06-16 07:00:00+01:00,59.62,15,54.5,54.5,14.4,3937.074,182.52545201668985,4.292,1.842,0,7.925,0.065,3.86,0.91,21.57,0.0,2.904301,0.976835,0.666,0.796,1.592,0.288,0.0,0.288
2019-06-16 07:30:00+01:00,41.99,16,53.5,53.5,14.4,4156.546,183.0351842881677,4.314,1.79,0,8.552,0.085,4.07,1.26,22.709,0.0,3.088288,0.99794,0.668,0.804,1.602,0.232,0.0,0.232
2019-06-16 08:00:00+01:00,40.68,17,28.59,28.59,14.4,4420.134,182.8541761469408,4.319,1.842,0,9.401,0.236,4.323,1.58,24.173,0.0,3.3665,1.0708250000000001,0.668,0.784,1.604,0.084,0.0,0.084
2019-06-16 08:30:00+01:00,39.75,18,53.0,53.0,14.4,4728.276,183.70084307859668,4.321,1.849,0,10.151,0.254,4.668,2,25.739,0.0,3.382728,1.2230640000000002,0.668,0.784,1.602,0.11,0.0,0.11
2019-06-16 09:00:00+01:00,46.69,19,53.0,53.0,14.4,4997.17,184.49953848993908,4.319,1.851,0,10.732,0.254,4.897,2.45,27.085,0.0,3.724922,1.1851939999999999,0.696,0.806,1.602,0.174,0.0,0.174
2019-06-16 09:30:00+01:00,46.16,20,53.0,53.0,14.4,5018.414,179.76193717089944,4.325,1.85,0,10.756,0.246,5.222,2.82,27.917,0.09,3.9848220000000003,1.375643,0.696,0.806,1.602,0.2,0.0,0.2
2019-06-16 10:00:00+01:00,46.54,21,53.0,53.0,14.4,4977.598,173.70177275265215,4.322,1.85,0,10.626,0.194,5.454,3.18,28.656,0.316,4.203231,1.540351,0.754,0.852,1.698,0.164,0.0,0.164
2019-06-16 10:30:00+01:00,46.51,22,28.0,28.0,14.4,4794.532,164.73790544255084,4.338,1.848,0,10.15,0.178,5.92,3.7,29.104,0.244,4.352725,1.728201,0.754,0.854,1.7,0.172,0.0,0.172
2019-06-16 11:00:00+01:00,42.27,23,26.6,26.6,14.4,4743.278,159.64720137322877,4.369,1.858,0,9.889,0.173,6.322,4.15,29.711,0.114,4.509235,2.06942,0.742,0.854,1.7,0.282,0.0,0.282
2019-06-16 11:30:00+01:00,38.06,24,26.6,26.6,14.4,4736.508000000001,156.89516048891983,4.377,1.851,0,9.86,0.168,6.285,4.72,30.189,0.08,4.52032,2.018568,0.742,0.854,1.7,0.294,0.0,0.294
2019-06-16 12:00:00+01:00,35.36,25,26.6,26.6,14.4,4824.638000000001,155.7490396100333,4.38,1.847,0,10.057,0.101,6.37,5.25,30.977,0.1,4.534088,2.140101,0.67,0.854,1.7,0.318,0.0,0.318
2019-06-16 12:30:00+01:00,34.62,26,26.6,26.6,14.4,4752.212,152.85831001318795,4.382,1.886,0,9.852,0.1,6.489,5.5,31.089,0.0,4.548193,2.230052,0.668,0.854,1.7,0.326,0.0,0.326
2019-06-16 13:00:00+01:00,33.21,27,28.0,28.0,14.4,4486.312,144.83654560129136,4.383,1.846,0,9.366,0.101,6.761,5.79,30.975,0.0,4.720530000000001,2.4959070000000003,0.668,0.854,1.7,0.174,0.0,0.174
2019-06-16 13:30:00+01:00,32.92,28,28.6,28.6,14.4,4399.486000000001,144.44909216272123,4.405,1.852,0,9.29,0.101,6.435,5.77,30.457,0.0,4.558342000000001,2.379091,0.668,0.854,1.702,0.048,0.0,0.048
2019-06-16 14:00:00+01:00,33.08,29,26.6,26.6,14.4,4171.818,137.68376237623764,4.471,1.842,0,8.755,0.101,6.963,5.6,30.3,0.0,4.53815,2.480065,0.668,0.854,1.7,0.014,0.0,0.014
2019-06-16 14:30:00+01:00,32.77,30,26.6,26.6,14.4,4117.5380000000005,137.20095964812904,4.481,1.844,0,8.605,0.101,6.992,5.41,30.011,0.0,4.403916000000001,2.6128299999999998,0.668,0.854,1.7,0.024,0.0,0.024
2019-06-16 15:00:00+01:00,31.45,31,25.05,25.05,14.4,4047.9700000000003,136.58040353600109,4.535,1.829,0.044,8.17,0.102,7.232,5.01,29.638,0.0,4.457067,2.408919,0.668,0.854,1.702,0.16,0.0,0.16
2019-06-16 15:30:00+01:00,31.56,32,25.05,25.05,14.4,4077.2179999999994,137.0309202124084,4.536,1.832,0.176,7.839,0.103,7.676,4.8,29.754,0.0,4.441994,2.43013,0.668,0.854,1.7,0.238,0.0,0.238
2019-06-16 16:00:00+01:00,31.78,33,26.6,26.6,14.4,4248.868,142.76630489566887,4.531,1.828,0.226,7.914,0.119,7.625,4.42,29.761,0.012,4.286077000000001,2.604288,0.714,0.902,1.798,0.386,0.0,0.386
2019-06-16 16:30:00+01:00,33.06,34,28.0,28.0,14.4,4510.375,149.95096246550747,4.542,1.838,0.231,8.43,0.135,7.633,3.94,30.079,0.128,4.342389,2.607956,0.716,0.902,1.8,0.5,0.0,0.5
2019-06-16 17:00:00+01:00,32.64,35,26.6,26.6,14.4,4805.947999999999,159.30615221426675,4.598,1.841,0.23,9.177,0.245,7.559,3.24,30.168,0.072,4.172429,2.4264859999999997,0.772,0.902,1.8,0.504,0.0,0.504
2019-06-16 17:30:00+01:00,32.64,36,26.6,26.6,14.4,5015.27,163.95129127165742,4.65,1.834,0.23,9.708,0.273,7.383,2.72,30.59,0.584,4.029557,2.5164720000000003,0.774,0.904,1.8,0.504,0.0,0.504
2019-06-16 18:00:00+01:00,31.81,37,28.59,28.59,14.4,5221.860000000001,170.3428478225412,4.659,1.831,0.23,10.165,0.274,7.152,2.26,30.655,0.734,3.891096,2.467846,0.852,0.95,1.896,0.504,0.0,0.504
2019-06-16 18:30:00+01:00,31.59,38,28.59,28.59,14.4,5361.763000000001,177.0610593752064,4.661,1.839,0.231,10.515,0.277,7.025,1.68,30.282,0.702,3.907276,2.581493,0.854,0.95,1.898,0.504,0.0,0.504
2019-06-16 19:00:00+01:00,39.49,39,58.0,58.0,14.4,5681.4619999999995,190.76191115737166,4.663,1.837,0.23,11.327,0.28,6.3,1.31,29.783,0.482,3.827749,2.226254,0.854,0.952,1.898,0.504,0.0,0.504
2019-06-16 19:30:00+01:00,40.76,40,28.61,28.61,14.4,5436.735,186.11944130635717,4.665,1.841,0.231,10.702,0.256,6.79,0.88,29.211,0.49,3.844721,2.480142,0.854,0.952,1.9,0.504,0.0,0.504
2019-06-16 20:00:00+01:00,40.82,41,53.9,53.9,14.4,5324.541000000001,183.9346759707061,4.656,1.836,0.229,10.711,0.214,7.217,0.527,28.948,0.528,3.828717,2.3469279999999997,0.854,0.724,1.802,0.504,0.0,0.504
2019-06-16 20:30:00+01:00,39.08,42,28.08,28.08,14.4,5055.791,177.9080512351327,4.657,1.848,0.231,10.04,0.162,7.666,0.262,28.418,0.54,3.826192,2.69033,0.854,0.708,1.8,0.504,0.0,0.504
2019-06-16 21:00:00+01:00,37.54,43,28.61,28.61,14.4,4812.054,172.5387508650147,4.661,1.838,0.046,10.502,0.09,7.928,0.08070000000000001,27.8897,0.262,3.806254,2.783778,0.854,0.178,1.8,0.504,0.0,0.504
2019-06-16 21:30:00+01:00,36.4,44,28.0,28.0,14.4,4532.072,166.8030415675998,4.664,1.846,0,9.92,0.075,8.19,0.0112,27.1702,0.0,3.933734,3.1091149999999996,0.854,0.16,1.8,0.504,0.0,0.504
2019-06-16 22:00:00+01:00,35.1,45,26.6,26.6,14.4,4266.5199999999995,159.09118027837934,4.668,1.822,0,8.601,0.056,8.655,0.00808,26.818080000000002,0.0,4.2238050000000005,3.211411,0.676,0.702,1.802,0.504,0.0,0.504
2019-06-16 22:30:00+01:00,34.9,46,26.6,26.6,14.4,3723.6859999999997,145.75254423046812,4.667,1.737,0,7.224,0.056,8.818,0.01,25.548,0.0,4.439234000000001,3.164406,0.674,0.722,1.81,0.504,0.0,0.504
2019-06-16 23:00:00+01:00,28.45,47,25.05,25.05,14.4,2945.076,124.28447539167591,4.666,1.627,0,5.891,0.039,9.335,0.00225,23.69625,0.0,4.892369,3.141493,0.668,0.334,1.37,0.432,0.0,0.432
2019-06-16 23:30:00+01:00,30.27,48,24.92,24.92,14.4,2605.612,114.15185596674645,4.688,1.346,0,5.232,0.037,9.486,0.0028399999999999996,22.82584,0.0,5.174068,3.359684,0.668,0.322,1.368,0.344,0.0,0.344
2019-06-17 00:00:00+01:00,16.62,1,22.01,22.01,,2543.9320000000002,115.52824704813807,4.672,1.34,0,4.931,0.037,8.882,0,22.02,0.0,4.9451350000000005,3.1270749999999996,0.668,0.324,1.366,0.468,0.0,0.468
2019-06-17 00:30:00+01:00,13.17,2,8.0,8.0,,2563.1220000000003,119.65463797208348,4.659,1.354,0,4.936,0.037,8.243,0,21.421,0.0,4.639400999999999,2.970129,0.668,0.322,1.366,0.504,0.0,0.504
2019-06-17 01:00:00+01:00,17.4,3,8.0,8.0,,2563.4359999999997,121.13964368413589,4.655,1.368,0,4.959,0.037,7.972,0,21.161,0.0,4.451281,2.750435,0.668,0.3,1.366,0.504,0.0,0.504
2019-06-17 01:30:00+01:00,14.47,4,8.0,8.0,,2612.2459999999996,122.39357166284026,4.653,1.393,0,5.075,0.038,8.012,0,21.343,0.0,4.44817,2.856388,0.668,0.3,1.368,0.504,0.0,0.504
2019-06-17 02:00:00+01:00,12.89,5,5.0,5.0,,2572.7720000000004,121.5176648403552,4.699,1.384,0,5.009,0.024,8.086,0,21.172,0.0,4.385671,2.916221,0.668,0.296,1.17,0.504,0.0,0.504
2019-06-17 02:30:00+01:00,12.6,6,2.0,2.0,,2573.182,122.49747691135865,4.717,1.408,0,5.003,0.023,7.887,0,21.006,0.0,4.361,2.93356,0.668,0.296,1.168,0.504,0.0,0.504
2019-06-17 03:00:00+01:00,8.24,7,5.19,5.19,,2226.962,106.8753033604309,4.747,1.654,0,4.73,0.023,8.009,1.22e-05,20.8370122,0.0,4.280991,2.732217,0.668,-0.27,1.17,0.504,0.0,0.504
2019-06-17 03:30:00+01:00,8.32,8,6.58,6.58,,2225.868,106.00342318972204,4.759,1.76,0,4.719,0.023,8.063,7.66e-05,20.9980766,0.0,4.6349290000000005,2.618135,0.668,-0.29,1.17,0.504,0.0,0.504
2019-06-17 04:00:00+01:00,8.68,9,9.2,9.2,,2200.412,105.47930052399784,4.806,1.704,0,4.693,0.023,8.157,7.879999999999999e-05,20.861078799999998,0.0,4.921161,2.4533609999999997,0.668,-0.286,0.974,0.504,0.0,0.504
2019-06-17 04:30:00+01:00,8.56,10,9.2,9.2,,2266.398,108.85151332138642,4.818,1.539,0,4.911,0.023,8.054,5.89e-06,20.821005890000002,0.0,5.362434,2.257045,0.668,-0.286,0.972,0.504,0.0,0.504
2019-06-17 05:00:00+01:00,20.99,11,13.42,13.42,,2365.012,113.59627655869872,4.82,1.411,0,5,0.024,8.046,0.0024500000000000004,20.81945,0.0,5.3448459999999995,2.1013409999999997,0.668,-0.124,1.012,0.504,0.0,0.504
2019-06-17 05:30:00+01:00,18.76,12,13.42,13.42,,2656.942,122.73156445741948,4.813,1.555,0,5.692,0.052,7.969,0.0494,21.648400000000002,0.0,5.308006,2.1315720000000002,0.668,-0.12,1.014,0.504,0.0,0.504
2019-06-17 06:00:00+01:00,41.0,13,52.9,52.9,,3547.346,148.39968206157965,4.82,1.836,0,7.289,0.187,7.821,0.217,23.904,0.0,5.2839789999999995,2.065792,0.668,0.378,0.852,0.504,0.0,0.504
2019-06-17 06:30:00+01:00,33.08,14,50.9,50.9,,4379.948,167.19273199221286,4.823,1.806,0,9.356,0.204,7.749,0.479,26.197,0.0,5.378166,1.923341,0.668,0.424,0.852,0.504,0.0,0.504
2019-06-17 07:00:00+01:00,17.75,15,18.25,18.25,,5399.26,184.9378318205172,4.817,1.811,0,11.796,0.205,7.71,0.82,29.195,0.0,5.40572,1.935271,0.824,0.528,1.004,0.504,0.0,0.504
2019-06-17 07:30:00+01:00,25.56,16,27.04497,27.04497,,5885.452,188.63628205128205,4.817,1.824,0,13.014,0.209,7.968,1.31,31.2,0.012,5.532874,1.858685,0.826,0.538,1.004,0.504,0.0,0.504
2019-06-17 08:00:00+01:00,26.56,17,23.05,23.05,,6143.718000000001,189.18882798546534,4.816,1.776,0,13.085,0.209,8.254,1.79,32.474,0.0,5.972845,1.815622,0.914,1.036,1.004,0.504,0.0,0.504
2019-06-17 08:30:00+01:00,29.03,18,28.59,28.59,,6039.6100000000015,183.7926417333618,4.815,1.821,0,12.783,0.208,8.32,2.35,32.861,0.0,6.04429,1.886077,0.914,1.056,1.004,0.504,0.0,0.504
2019-06-17 09:00:00+01:00,33.08,19,28.63,28.63,,6149.354,183.098228375763,4.837,1.828,0,13.057,0.188,8.359,2.75,33.585,0.0,6.309312,1.683067,0.894,1.058,1.004,0.504,0.0,0.504
2019-06-17 09:30:00+01:00,32.01,20,26.6,26.6,,5954.3600000000015,175.43266256150383,4.865,1.848,0,12.556,0.172,8.944,2.99,33.941,0.0,6.705426999999999,1.625337,0.894,1.058,1.004,0.504,0.0,0.504
2019-06-17 10:00:00+01:00,31.1,21,23.05,23.05,,5746.5520000000015,169.04109427857043,4.863,1.863,0,12.024,0.137,9.162,3.38,33.995,0.0,6.9194510000000005,1.621243,0.886,1.058,1.004,0.504,0.0,0.504
2019-06-17 10:30:00+01:00,31.58,22,23.05,23.05,,5595.2300000000005,163.5745190902181,4.859,1.837,0,11.699,0.117,9.332,3.84,34.206,0.0,6.898875,1.775519,0.886,1.058,1.004,0.46,0.0,0.46
2019-06-17 11:00:00+01:00,30.03,23,18.51403,18.51403,,5463.832,158.46380510440835,4.863,1.826,0,11.406,0.081,9.562,4.25,34.48,0.0,7.089486,1.822894,0.874,1.002,1.004,0.486,0.0,0.486
2019-06-17 11:30:00+01:00,30.3,24,26.7,26.7,,5398.5740000000005,155.28315020422252,4.857,1.825,0,11.357,0.089,9.606,4.64,34.766,0.0,7.273961,1.8747539999999998,0.874,1.0,1.004,0.388,0.0,0.388
2019-06-17 12:00:00+01:00,30.63,25,27.4,27.4,,5405.798000000001,153.98501680624398,4.878,1.827,0,11.391,0.062,9.624,4.93,35.106,0.016,7.2697650000000005,1.9249269999999998,0.828,1.0,1.004,0.374,0.0,0.374
2019-06-17 12:30:00+01:00,31.19,26,24.5,24.5,,5314.310000000001,151.21958853825802,4.857,1.821,0,11.149,0.058,9.7,5.17,35.143,0.0,7.4136869999999995,1.902781,0.828,1.0,1.004,0.384,0.0,0.384
2019-06-17 13:00:00+01:00,32.69,27,11.0,11.0,,4926.778,140.9059917059917,4.861,1.814,0,10.549,0.042,10.223,5.41,34.965,0.0,7.631661,1.961497,0.808,0.824,1.004,0.238,0.0,0.238
2019-06-17 13:30:00+01:00,31.68,28,24.55,24.55,,4626.464,133.56228528537198,4.862,1.856,0,9.816,0.042,10.573,5.46,34.639,0.0,7.882861,2.135702,0.808,0.82,1.004,0.206,0.0,0.206
2019-06-17 14:00:00+01:00,30.54,29,24.5,24.5,,4557.357000000001,133.018796882753,4.863,1.875,0.029,10.202,0.042,10.352,5.37,34.261,0.028,7.976421,1.8997080000000002,0.808,0.326,1.004,0.17,0.0,0.17
2019-06-17 14:30:00+01:00,30.17,30,24.5,24.5,,4521.956,133.54861193148258,4.861,1.83,0.05,10.093,0.043,10.277,5.22,33.86,0.0,8.104225,1.8493789999999999,0.808,0.306,1.004,0.176,0.0,0.176
2019-06-17 15:00:00+01:00,32.93,31,24.5,24.5,,4445.976000000001,129.64296961567624,4.887,1.834,0.092,10.95,0.042,10.267,5.14,34.294,0.0,8.06144,1.922686,0.808,-0.556,1.004,0.078,0.0,0.078
2019-06-17 15:30:00+01:00,32.8,32,32.8,32.8,,4847.171000000001,139.3786410558703,4.892,1.835,0.187,11.822,0.051,10.064,4.83,34.777,0.0,8.024269,1.903477,0.808,-0.636,1.004,0.092,0.0,0.092
2019-06-17 16:00:00+01:00,35.22,33,64.0,64.0,,5197.426,148.47243329714908,4.902,1.828,0.29,12.394,0.106,9.87,4.45,35.006,0.0,7.869983,1.8454970000000002,0.868,-0.642,1.004,0.162,0.0,0.162
2019-06-17 16:30:00+01:00,38.39,34,64.0,64.0,,5614.43,157.85503416087948,4.907,1.837,0.46,13.143,0.165,9.457,4.07,35.567,0.446,7.765493,1.908923,0.868,-0.642,1.004,0.078,0.0,0.078
2019-06-17 17:00:00+01:00,39.09,35,28.58,28.58,,6172.452,172.62702763172615,4.906,1.83,0.494,14.489,0.233,8.77,3.65,35.756,0.38,7.182994,1.669221,0.964,-0.506,1.004,0.0,0.0,-0.07
2019-06-17 17:30:00+01:00,40.58,36,54.44,54.44,,6541.371,182.6331351034425,4.904,1.826,0.517,15.495,0.267,8.462,3.15,35.817,0.192,6.849801,1.6031780000000002,0.966,-0.504,1.004,0.0,0.0,-0.178
2019-06-17 18:00:00+01:00,42.77,37,64.0,64.0,,6666.263,186.65685725485804,4.899,1.828,0.567,16.226,0.294,8.308,2.58,35.714,0.008,6.4206959999999995,1.653571,0.672,-0.99,1.004,0.0,0.0,-0.134
2019-06-17 18:30:00+01:00,45.94,38,85.5,85.5,,6534.867,185.16567494049644,4.894,1.852,0.579,15.918,0.3,7.989,2.1,35.292,0.656,6.266515999999999,1.7059000000000002,0.666,-1.012,1.004,0.0,0.0,-0.164
2019-06-17 19:00:00+01:00,51.38,39,65.0,65.0,,6450.820000000001,188.43313664777708,4.896,1.826,0.512,15.903,0.301,7.544,1.66,34.234,0.59,5.7858909999999995,1.535624,0.992,-1.026,1.002,0.0,0.0,-0.176
2019-06-17 19:30:00+01:00,51.84,40,64.0,64.0,,6202.654,185.6859657526045,4.893,1.838,0.24,15.937,0.255,7.171,1.27,33.404,0.796,5.229732,1.576608,1.0,-1.026,1.004,0.0,0.0,-0.194
2019-06-17 20:00:00+01:00,51.24,41,64.0,64.0,,6349.443,194.24979349588523,4.89,1.836,0.325,15.837,0.262,6.705,0.876,32.687,0.952,4.618042999999999,1.530924,1.0,-0.764,1.004,0.0,0.0,-0.232
2019-06-17 20:30:00+01:00,48.64,42,55.0,55.0,,6475.744,201.17253805529666,4.888,1.845,0.5,15.684,0.248,6.48,0.493,32.19,1.048,4.386101000000001,1.436518,1.0,-0.678,1.004,0.0,0.0,-0.274
2019-06-17 21:00:00+01:00,43.73,43,80.0,80.0,,6969.1449999999995,223.4703071891233,4.892,1.833,0.469,16.12,0.169,6.144,0.213,31.186,0.196,3.953971,1.441274,0.922,0.146,1.004,0.0,0.0,-0.358
2019-06-17 21:30:00+01:00,43.32,44,53.5,53.5,,6681.150000000001,222.52253152415022,4.892,1.841,0.242,15.83,0.152,5.563,0.0366,30.0246,0.29,3.733378,1.3364500000000001,0.92,0.174,1.004,0.0,0.0,-0.304
2019-06-17 22:00:00+01:00,39.28,45,28.75,28.75,,6707.106000000001,226.6813256338832,4.894,1.848,0.038,15.306,0.102,5.231,0.00526,29.58826,0.214,3.450085,1.091671,0.792,0.946,1.004,0.0,0.0,-0.18
2019-06-17 22:30:00+01:00,39.92,46,49.75,49.75,,6013.322,217.17156140266607,4.885,1.839,0,13.557,0.093,5.139,0.0042699999999999995,27.68927,0.168,3.3510479999999996,1.106614,0.79,1.0,1.004,0.0,0.0,-0.166
2019-06-17 23:00:00+01:00,40.84,47,63.5,63.5,,5328.116,208.9834982330728,4.886,1.824,0,11.927,0.028,4.994,0.000391,25.495390999999998,0.122,3.282272,1.1275979999999999,0.79,0.856,0.858,0.0,0.0,-0.09
2019-06-17 23:30:00+01:00,47.68,48,55.0,55.0,,4837.078,199.53435858596487,4.892,1.816,0,10.528,0.024,5.225,0.00283,24.24183,0.0,3.264275,1.1871479999999999,0.79,0.854,0.854,0.046,0.0,0.046
2019-06-18 00:00:00+01:00,39.99,1,28.1,28.1,15.7,4390.504000000001,190.78364402728894,4.886,1.811,0,9.506,0.037,5.197,0,23.013,0.0,3.246743,1.2144249999999999,0.79,0.762,0.756,0.058,0.0,0.058
2019-06-18 00:30:00+01:00,34.0,2,28.1,28.1,15.7,4169.592000000001,186.3088471849866,4.912,1.799,0,8.984,0.041,5.098,0,22.38,0.0,3.176741,1.143087,0.79,0.758,0.756,0.032,0.0,0.032
